ID,Topic,Source,Question,Translation
Ne-ar-14,Holidays/Celebration/Leisure,Arabic (Algeria),Where do a family gather for Eid festivities in your country?,Where do a family gather for Eid festivities in the US?
Ne-ar-16,Work life,Arabic (Algeria),"When is the weekend in your country (e.g. Monday, Tuesday)?","When is the weekend in the US (e.g. Monday, Tuesday)?"
Ne-ar-17,Work life,Arabic (Algeria),"At what time do most people start work in your country? (Provide in HH:MM format (e.g., 18:00, 09:00).)","At what time do most people start work in the US? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
Ne-ar-18,Work life,Arabic (Algeria),"At what time do most people finish work in your country? (Provide in HH:MM format (e.g., 18:00, 09:00).)","At what time do most people finish work in the US? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
Ne-ar-20,Work life,Arabic (Algeria),What is considered to be a secure job in your country?,What is considered to be a secure job in the US?
Ne-ar-24,Work life,Arabic (Algeria),Which city is the primary commercial hub in your country?,Which city is the primary commercial hub in the US?
Ne-ar-25,Work life,Arabic (Algeria),What is the industry that pays the best in your country?,What is the industry that pays the best in the US?
Ne-ar-26,Work life,Arabic (Algeria),What is the most famous public corporation in your country?,What is the most famous public corporation in the US?
Ne-ar-31,Food,Arabic (Algeria),What is the most famous dish in your country?,What is the most famous dish in the US?
Ne-ar-32,Food,Arabic (Algeria),What do people usually have for breakfast in your country?,What do people usually have for breakfast in the US?
Ne-ar-33,Food,Arabic (Algeria),"When do people usually have lunch in your country? (Provide in HH:MM format (e.g., 18:00, 09:00).)","When do people usually have lunch in the US? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
Ne-ar-34,Food,Arabic (Algeria),What is typically indispensable in meals in your country?,What is typically indispensable in meals in the US?
Ne-ar-36,Food,Arabic (Algeria),What is a typical festive meal in your country?,What is a typical festive meal in the US?
Ne-ar-37,Food,Arabic (Algeria),Which fruit do people usually offer tourists/visitors from abroad in your country?,Which fruit do people usually offer tourists/visitors from abroad in the US?
Ne-ar-38,Food,Arabic (Algeria),Which food do people usually offer as charity in your country?,Which food do people usually offer as charity in the US?
Ne-ar-39,Food,Arabic (Algeria),What is the cheapest fast food in your country?,What is the cheapest fast food in the US?
Ne-ar-43,Food,Arabic (Algeria),What do people usually have with tea in your country?,What do people usually have with tea in the US?
Ne-ar-44,Food,Arabic (Algeria),What do people have with coffee in your country?,What do people have with coffee in the US?
New-am-02,Food,Amharic (Ethiopia),What is the most popular traditional food in your country?,What is the most popular traditional food in the US?
New-am-04,Food,Amharic (Ethiopia),What is the most popular dipping sauce in your country?,What is the most popular dipping sauce in the US?
New-am-08,Food,Amharic (Ethiopia),What food is most often consumed during Christian fasting in your country?,What is food the most commonly consumed during Christian's fasting in the US?
New-am-15,Food,Amharic (Ethiopia),What food is usually prepared when mothers give birth in your country?,What food is usually prepared when mothers give birth in the US?
New-am-27,Sport,Amharic (Ethiopia),Who is the most popular female sportperson in your country?,Who is the most popular female sportperson in the US?
New-am-34,Education,Amharic (Ethiopia),Where do most elementary school students prepare for their exams in your country?,Where do most elementary school students prepare for their exams in the US?
New-am-41,Education,Amharic (Ethiopia),"In your country, at which grade level do students take their first national-level examination?","In the US, at which grade level do students take their first national-level examination?"
New-am-53,Work life,Amharic (Ethiopia),Which region in your country is widely known for its coffee/tea industry?,Which region in the US is widely known for its coffee/tea industry?
New-am-54,Work life,Amharic (Ethiopia),Which region in your country is widely known for its livestock industry?,Which region in the US is widely known for its livestock industry?
New-am-59,Work life,Amharic (Ethiopia),What is the main occupation of people living in deserts in your country?,What is the main occupation of people living in deserts in the US?
New-am-60,Work life,Amharic (Ethiopia),Which animal is typically used for transportation in your country?,Which animal is typically used for transportation in the US?
New-am-72,Family,Amharic (Ethiopia),What is the most popular comic book for children to read in your country?,What is the most popular comic book for children to read in the US?
New-am-73,Family,Amharic (Ethiopia),What is the most popular YouTube channel for children in your country?,What is the most popular YouTube channel for children in the US?
New-am-74,Family,Amharic (Ethiopia),What is the most popular talk show in your country?,What is the most popular talk show in the US?
New-am-77,Holidays/Celebration/Leisure,Amharic (Ethiopia),What is the most famous religious holiday in your country?,What is the most famous religious holiday in the US?
New-am-81,Holidays/Celebration/Leisure,Amharic (Ethiopia),"What is the busiest month for weddings in your country? (Provide Arabic numerals (e.g., 1) only.)","What is the busiest month for weddings in the US? (Provide Arabic numerals (e.g., 1) only.)"
New-am-83,Holidays/Celebration/Leisure,Amharic (Ethiopia),What is the most popular traditional musical instrument in your country?,What is the most popular traditional musical instrument in the US?
New-as-01,Food,Assamese (Assam),What is the main agricultural product produced in your country?,What is the main agricultural product produced in the US?
New-as-02,Food,Assamese (Assam),What is the most popular wheat-based food item in your country?,What is the most popular wheat-based food item in the US?
New-as-05,Food,Assamese (Assam),What is the most typical drink offered to guests when they visit households in your country?,What is the most typical drink offered to guests when they visit households in the US?
New-as-07,Food,Assamese (Assam),What is the most popular dish cooked with fish in your country?,What is the most popular dish cooked with fish in the US?
New-as-14,Food,Assamese (Assam),What food do people from your country like to eat during rainy weather?,What food do people from the US like to eat during rainy weather?
New-as-15,Food,Assamese (Assam),What drink is commonly consumed in your country when the weather is hot?,What drink is commonly consumed in the US when the weather is hot?
New-as-20,Sport,Assamese (Assam),What is the most popular indoor sport in your country?,What is the most popular indoor sport in the US?
New-as-29,Sport,Assamese (Assam),What sport do men in your country like to watch?,What sport do men in the US like to watch?
New-as-30,Sport,Assamese (Assam),What sport do women in your country like to watch?,What sport do women in the US like to watch?
New-as-58,Work life,Assamese (Assam),What is the most popular beverage that people from your country like to drink in their workplace?,What is the most popular beverage that people from the US like to drink in their workplace?
New-as-64,Family,Assamese (Assam),On which holiday do all family members tend to reunite in your country?,On which holiday do all family members tend to reunite in the US?
New-as-76,Holidays/Celebration/Leisure,Assamese (Assam),What traditional games do families play during traditional holidays in your country?,What traditional games do families play during traditional holidays in the US?
New-as-80,Holidays/Celebration/Leisure,Assamese (Assam),What type of clothing do people from your country wear during traditional festivals?,What type of clothing do people from the US wear during traditional festivals?
New-as-89,Holidays/Celebration/Leisure,Assamese (Assam),What traditional festival accessories do people from your country wear?,What traditional festival accessories do people from the US wear?
New-az-05,Food,Azerbaijani (Azerbaijan),What is the most famous region for alcohol production in your country?,What is the most famous region for alcohol production in the US?
New-az-11,Food,Azerbaijani (Azerbaijan),What fruit do people from your country often eat in the summer season?,What fruit do people from the US often eat in the summer season?
New-az-12,Food,Azerbaijani (Azerbaijan),Which region in your country is known for its seafood?,Which region in the US is known for its seafood?
New-az-21,Sport,Azerbaijani (Azerbaijan),Which region in your country is the most popular skiing destination?,Which region in the US is the most popular skiing destination?
New-az-26,Sport,Azerbaijani (Azerbaijan),Who is the most popular martial arts player in your country?,Who is the most popular martial arts player in the US?
New-az-27,Sport,Azerbaijani (Azerbaijan),Which sport has been one of the fastest-growing in your country over the last decade?,Which sport has been one of the fastest-growing in the US over the last decade?
New-az-39,Education,Azerbaijani (Azerbaijan),Which country is the most popular destination for students from your country studying abroad?,Which country is the most popular destination for students from the US studying abroad?
New-az-49,Work life,Azerbaijani (Azerbaijan),"How many people work in a typical family in your country? (Provide Arabic numerals (e.g., 1) only.)","How many people work in a typical family in the US? (Provide Arabic numerals (e.g., 1) only.)"
New-az-60,Family,Azerbaijani (Azerbaijan),"In your country, who takes care of kids when both parents are working?","In the US, who takes care of kids when both parents are working?"
New-az-69,Holidays/Celebration/Leisure,Azerbaijani (Azerbaijan),What is the preferred alcoholic beverage for men from your country?,What is the preferred alcoholic beverage for men from the US?
New-az-70,Holidays/Celebration/Leisure,Azerbaijani (Azerbaijan),What is the preferred alcoholic beverage for women from your country?,What is the preferred alcoholic beverage for women from the US?
New-az-73,Holidays/Celebration/Leisure,Azerbaijani (Azerbaijan),"How many people on average typically attend a wedding in your country? (Provide Arabic numerals (e.g., 1) only.)","How many people on average typically attend a wedding in the US? (Provide Arabic numerals (e.g., 1) only.)"
New-ch-01,Food,Chinese (China),What kind of meat do people usually eat when they have barbecue in your country?,What kind of meat do people usually eat when they have barbecue in the US?
New-ch-02,Food,Chinese (China),"When do people usually have breakfast in your country? (Provide in HH:MM format (e.g., 18:00, 09:00).)","When do people usually have breakfast in the US? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
New-ch-04,Food,Chinese (China),What kinds of food do people usually eat for late-night snacks in your country?,What kinds of food do people usually eat for late-night snacks in the US?
New-ch-05,Food,Chinese (China),What is the most famous spicy dish in your country?,What is the most famous spicy dish in the US?
New-ch-07,Food,Chinese (China),What food items do people typically pair with hard liquor in your country?,What food items do people typically pair with hard liquor in the US?
New-ch-08,Food,Chinese (China),What seasoning is indispensable in cooking in your country?,What essential seasoning is indispensable in cooking in the US?
New-ch-09,Food,Chinese (China),What food do people typically consume when the weather is cold in your country?,What food do people typically consume when the weather is cold in the US?
New-ch-13,Food,Chinese (China),What is the most famous alcohol brand in your country?,What is the most famous alcohol brand in the US?
New-ch-14,Food,Chinese (China),What foods do people usually eat when they are sick in your country?,What foods do people usually eat when they are sick in the US?
New-ch-15,Food,Chinese (China),What prepared/ready-to-eat food do people typically buy at supermarkets in your country?,What prepared/ready-to-eat food do people typically buy at supermarkets in the US?
New-ch-16,Sport,Chinese (China),What is the most famous sports-related movie in your country?,What is the most famous sports-related movie in the US?
New-ch-17,Sport,Chinese (China),What extreme sport do people generally wish to try the most in your country?,What extreme sport do people generally wish to try the most in the US?
New-ch-18,Sport,Chinese (China),Which track and field event is the most popular to watch during competitions in your country?,Which track and field event is the most popular to watch during competitions in the US?
New-ch-19,Sport,Chinese (China),Which gymnastics event is the most popular to watch during competitions in your country?,Which gymnastics event is the most popular to watch during competitions in the US?
New-ch-23,Sport,Chinese (China),Who is the most famous table tennis player in your country?,Who is the most famous table tennis player in the US?
New-ch-26,Sport,Chinese (China),"In the Winter Olympics, which event is the most popular to watch in your country?","In the Winter Olympics, which event is the most popular to watch in the US?"
New-ch-27,Sport,Chinese (China),Who is the most famous boxer in your country?,Who is the most famous boxer in the US?
New-ch-30,Sport,Chinese (China),Who is the most famous track and field athlete in your country?,Who is the most famous track and field athlete in the US?
New-ch-31,Work life,Chinese (China),What job do parents most hope their children will pursue in your country?,What job do parents most hope their children will pursue in the US?
New-ch-32,Work life,Chinese (China),What office software do people typically use in the workplace in your country?,What office software do people typically use in the workplace in the US?
New-ch-38,Work life,Chinese (China),Which cities or regions are known for their import and export activities in your country?,Which cities or regions are known for their import and export activities in the US?
New-ch-39,Work life,Chinese (China),What platform is commonly used in the e-commerce industry in your country?,What platform is commonly used in the e-commerce industry in the US?
New-ch-44,Work life,Chinese (China),"How long is the typical probation period for new employees before signing a formal contract in your country? (e.g., 1 month).","How long is the typical probation period for new employees before signing a formal contract in the US? (e.g., 1 month)."
New-ch-45,Work life,Chinese (China),Which industries do young people typically choose to start businesses in your country?,Which industries do young people typically choose to start businesses in the US?
New-ch-49,Family,Chinese (China),What is the most common way for family members to communicate remotely in your country?,What is the most common way for family members to communicate remotely in the US?
New-ch-51,Family,Chinese (China),What form of accommodation is typically booked for family trips in your country?,What form of accommodation is typically booked for family trips in the US?
New-ch-54,Family,Chinese (China),Which fruit is usually prepared the most for family dinners in your country?,Which fruit is usually prepared the most for family dinners in the US?
New-ch-64,Education,Chinese (China),"How many hours of classes do university students typically have per week in your country? (Provide Arabic numerals (e.g., 1) only.)","How many hours of classes do university students typically have per week in the US? (Provide Arabic numerals (e.g., 1) only.)"
New-ch-66,Education,Chinese (China),"What is the typical tuition fee per semester for public high schools in your country?  (Provide Arabic numerals (e.g., 1) only.)","What is the typical tuition fee per semester for public high schools in the US?  (Provide Arabic numerals (e.g., 1) only.)"
New-ch-70,Education,Chinese (China),What compulsory courses do university students have in common in your country?,What compulsory courses do university students have in common in the US?
New-ch-71,Education,Chinese (China),"What is the average class size in high schools in your country? (Provide Arabic numerals (e.g., 1) only.)","What is the average class size in high schools in the US? (Provide Arabic numerals (e.g., 1) only.)"
New-ch-72,Education,Chinese (China),Which major is considered most conducive to employment in your country?,Which major is considered most conducive to employment in the US?
New-ch-73,Education,Chinese (China),What type of clubs are most popular among university students in your country?,What type of clubs are most popular among university students in the US?
New-ch-74,Education,Chinese (China),What types of accommodation do university students in your country typically live in?,What types of accommodation do university students in the US typically live in?
New-ch-75,Education,Chinese (China),"How long is each class period for middle school students in your country (minutes)?  (Provide Arabic numerals (e.g., 1) only.)","How long is each class period for middle school students in the US (minutes)?  (Provide Arabic numerals (e.g., 1) only.)"
New-ch-78,Holidays/Celebration/Leisure,Chinese (China),What leisure activities do retired women typically like in your country?,What leisure activities do retired women typically like in the US?
New-ch-79,Holidays/Celebration/Leisure,Chinese (China),What leisure activities do retired men typically like in your country?,What leisure activities do retired men typically like in the US?
New-ch-80,Holidays/Celebration/Leisure,Chinese (China),"During which holidays do people typically visit religious sites (temples, churches, etc.) in your country?","During which holidays do people typically visit religious sites (temples, churches, etc.) in the US?"
New-ch-81,Holidays/Celebration/Leisure,Chinese (China),What are the typical housewarming gifts in your country?,What are the typical housewarming gifts in the US?
New-ch-82,Holidays/Celebration/Leisure,Chinese (China),"At what time do weddings typically start in your country? (Provide in HH:MM format (e.g., 18:00, 09:00).)","At what time do weddings typically start in the US? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
New-ch-83,Holidays/Celebration/Leisure,Chinese (China),Which city in your country hosts festivals the most?,Which city in the US hosts festivals the most?
New-ch-84,Holidays/Celebration/Leisure,Chinese (China),What color of clothing do people typically wear when attending weddings in your country?,What color of clothing do people typically wear when attending weddings in the US?
New-ch-85,Holidays/Celebration/Leisure,Chinese (China),What color of clothing do people typically wear when attending funerals in your country?,What color of clothing do people typically wear when attending funerals in the US?
New-en-01,Food,English (UK),Which snack is eaten in the cinema in your country?,Which snack is eaten in the cinema in the US?
New-en-02,Food,English (UK),What is the most popular chip/crisp flavour in your country?,What is the most popular chip/crisp flavour in the US?
New-en-04,Food,English (UK),Who is a popular celebrity chef in your country?,Who is a popular celebrity chef in the US?
New-en-05,Food,English (UK),Which food is a cost-effective and quick meal option in your country?,Which food is a cost-effective and quick meal option in the US?
New-en-07,Food,English (UK),What are the most popular cooking shows in your country?,What are the most popular cooking shows in the US?
New-en-08,Food,English (UK),What is the most popular chocolate brand in your country?,What is the most popular chocolate brand in the US?
New-en-10,Food,English (UK),What is the most eaten cheese in your country?,What is the most eaten cheese in the US?
New-en-11,Food,English (UK),What is the most disliked vegetable in your country?,What is the most disliked vegetable in the US?
New-en-12,Food,English (UK),What food is most commonly found in food courts in your country?,What food is most commonly found in food courts in the US?
New-en-17,Sport,English (UK),What are the most common cheering tools used by sports fans in your country?,What are the most common cheering tools used by sports fans in the US?
New-en-18,Sport,English (UK),What do fans bring with them when attending a live game in your country?,What do fans bring with them when attending a live game in the US?
New-en-19,Sport,English (UK),What is the most well known sporting stadium in your country?,What is the most well known sporting stadium in the US?
New-en-23,Sport,English (UK),Who is the most famous Paralympian in your country?,Who is the most famous Paralympian in the US?
New-en-26,Sport,English (UK),What is the best recognized sporting chant in your country?,What is the best recognized sporting chant in the US?
New-en-38,Work life,English (UK),Which industries are known for more flexible working hours in your country?,Which industries are known for more flexible working hours in the US?
New-en-41,Work life,English (UK),Who is the most well known and successful entrepreneur in your country?,Who is the most well known and successful entrepreneur in the US?
New-en-47,Family,English (UK),What can typically be found in the back garden of houses in your country?,What can typically be found in the back garden of houses in the US?
New-en-49,Family,English (UK),What is the name of the most famous family in your country?,What is the name of the most famous family in the US?
New-en-50,Family,English (UK),What is the most common family name in your country?,What is the most common family name in the US?
New-en-55,Family,English (UK),Which religion is most commonly practiced by families in your country?,Which religion is most commonly practiced by families in the US?
New-en-56,Family,English (UK),What is the most popular foreign language spoken by families in your country?,What is the most popular foreign language spoken by families in the US?
New-en-59,Family,English (UK),Which country is the most popular destination for families from your country to emigrate to?,Which country is the most popular destination for families from US to emigrate to?
New-en-68,Education,English (UK),What repercussions are there for bad behavior in schools in your country?,What repercussions are there for bad behavior in schools in the US?
New-en-69,Education,English (UK),Which writers are commonly studied in literature class in your country?,Which writers are commonly studied in literature class in the US?
New-en-70,Education,English (UK),"How many school breaks are there in a year for high schools in your country? (Provide Arabic numerals (e.g., 1) only.)","How many school breaks are there in a year for high schools in the US? (Provide Arabic numerals (e.g., 1) only.)"
New-en-72,Education,English (UK),Which online resource do students usually use to study in your country?,Which online resource do students usually use to study in the US?
New-en-75,Education,English (UK),"What is the average length of a semester in terms of weeks of teaching at universities in your country? (Provide Arabic numerals (e.g., 1) only.)","What is the average length of a semester in terms of weeks of teaching at universities in the US? (Provide Arabic numerals (e.g., 1) only.)"
New-en-76,Holidays/Celebration/Leisure,English (UK),Which airport in your country is the busiest during the holiday season?,Which airport in the US is the busiest during the holiday season?
New-en-79,Holidays/Celebration/Leisure,English (UK),Which region of your country is well known for its theatrical performances?,Which region of US is well known for its theatrical performances?
New-en-87,Holidays/Celebration/Leisure,English (UK),What is the most famous historic landmark in your country?,What is the most famous historic landmark in the US?
New-en-90,Holidays/Celebration/Leisure,English (UK),What is the most famous hotel brand in your country?,What is the most famous hotel brand in the US?
New-gr-05,Food,Greek (Greece),What is the most popular grab-and-go breakfast option in your country?,What is the most popular grab-and-go breakfast option in the US?
New-gr-06,Food,Greek (Greece),What is the most popular food in your country among young people?,What is the most popular food in the US among young people?
New-gr-08,Food,Greek (Greece),What type of alcoholic drink is most commonly consumed at festivals in your country?,What type of alcoholic drink is most commonly consumed at festivals in the US?
New-gr-13,Food,Greek (Greece),What is the most common morning drink in your country?,What is the most common morning drink in the US?
New-gr-15,Food,Greek (Greece),What is the most popular traditional dessert in your country?,What is the most popular traditional dessert in the US?
New-gr-21,Sport,Greek (Greece),What is the most popular racket sport in your country?,What is the most popular racket sport in the US?
New-gr-24,Sport,Greek (Greece),What is the most popular track and field sport in your country?,What is the most popular track and field sport in the US?
New-gr-29,Sport,Greek (Greece),Which international sporting event is the most popular in your country?,Which international sporting event is the most popular in the US?
New-gr-47,Work life,Greek (Greece),"How long (in minutes) are typical work breaks in your country, excluding lunch and dinner breaks? (Provide Arabic numerals (e.g., 1) only.)","How long (in minutes) are typical work breaks in the US, excluding lunch and dinner breaks? (Provide Arabic numerals (e.g., 1) only.)"
New-gr-58,Work life,Greek (Greece),Which job is considered underpaid in your country?,Which job is considered underpaid in the US?
New-gr-76,Holidays/Celebration/Leisure,Greek (Greece),What is the most common food served during Easter in your country?,What is the most common food served during Easter in the US?
New-gr-82,Holidays/Celebration/Leisure,Greek (Greece),What is the most popular music genre among the elderly population in your country?,What is the most popular music genre among the elderly population in the US?
New-gr-88,Holidays/Celebration/Leisure,Greek (Greece),What drink is usually offered at funerals in your country?,What drink is usually offered at funerals in the US?
New-gr-89,Holidays/Celebration/Leisure,Greek (Greece),What drink is usually offered at weddings in your country?,What drink is usually offered at weddings in the US?
New-ha-07,Food,Hausa (Northern Nigeria),What food originated from your country and can be found all over the world?,What food originated from the US and can be found all over the world?
New-ha-08,Food,Hausa (Northern Nigeria),What food is typically disliked by children but enjoyed by the elderly in your country?,What food is typically disliked by children but enjoyed by the elderly in the US?
New-ha-09,Food,Hausa (Northern Nigeria),What cooking utensil is most commonly used in your country?,What cooking utensil is most commonly used in the US?
New-ha-13,Food,Hausa (Northern Nigeria),Which is the most popular vegetable in your country?,Which is the most popular vegetable in the US?
New-ha-19,Sport,Hausa (Northern Nigeria),Which animal is used for sports in your country?,Which animal is used for sports in the US?
New-ha-66,Family,Hausa (Northern Nigeria),What is the most popular wedding venue in your country?,What is the most popular wedding venue in the US?
New-in-01,Food,Indonesian (Indonesia),Which coffee shop brand is the most popular in your country?,Which coffee shop brand is the most popular in the US?
New-in-03,Food,Indonesian (Indonesia),What type of food from your country is typically served in restaurants overseas?,What type of food from US is typically served in restaurants overseas?
New-in-33,Work life,Indonesian (Indonesia),What region in your country is usually associated with mining?,What region in the US is usually associated with mining?
New-in-34,Work life,Indonesian (Indonesia),What region in your country is usually associated with oil?,What region in the US is usually associated with oil?
New-in-62,Education,Indonesian (Indonesia),What university in your country is popular because of its engineering major? (Provide the official name.),What university in the US is popular because of its engineering major? (Provide the official name.)
New-in-63,Education,Indonesian (Indonesia),What university in your country is popular because of its school of medicine? (Provide the official name.),What university in the US is popular because of its school of medicine? (Provide the official name.)
New-in-78,Holidays/Celebration/Leisure,Indonesian (Indonesia),What is the most popular payment method in your country?,What is the most popular payment method in the US?
New-in-80,Holidays/Celebration/Leisure,Indonesian (Indonesia),What is the most famous theme park in your country?,What is the most famous theme park in the US?
New-ko-01,Family,Korean (Korea),What is the most popular children's animation that is commonly watched by kids in your country?,What is the most popular children's animation that is commonly watched by kids in the US?
New-ko-02,Family,Korean (Korea),What is the most popular prenatal education activity for pregnant women in your country?,What is the most popular prenatal education activity for pregnant women in the US?
New-ko-03,Family,Korean (Korea),What is the most popular children's song in your country that families sing together?,What is the most popular children's song in the US that families sing together?
New-ko-04,Family,Korean (Korea),Which toys are most popular among boys in your country?,Which toys are most popular among boys in the US?
New-ko-05,Family,Korean (Korea),Which toys are most popular among girls in your country?,Which toys are most popular among girls in the US?
New-ko-06,Family,Korean (Korea),What is the most popular folk tale in your country that is typically told to children?,What is the most popular folk tale in the US that is typically told to children?
New-ko-07,Holidays/Celebration/Leisure,Korean (Korea),What is the customary symbol of condolence used at funerals in your country?,What is the customary symbol of condolence used at funerals in the US?
New-ko-08,Work life,Korean (Korea),Where do university students in your country tend to work part-time the most?,Where do university students in the US tend to work part-time the most?
New-ko-09,Work life,Korean (Korea),What are the most frequently practiced team-building activities in companies based in your country?,What are the most frequently practiced team-building activities in companies based in the US?
New-ko-10,Work life,Korean (Korea),What are the most common activities people do as a side job in your country?,What are the most common activities people do as a side job in the US?
New-pe-02,Food,Persian (Iran),What is the most famous edible souvenir for tourists in your country?,What is the most famous edible souvenir for tourists in the US?
New-pe-06,Food,Persian (Iran),What is the most popular stew in your country?,What is the most popular stew in the US?
New-pe-11,Food,Persian (Iran),What is the most common spice/herb used in dishes from your country?,What is the most common spice/herb used in dishes from US?
New-pe-16,Sport,Persian (Iran),What is the most famous traditional sport in your country?,What is the most famous traditional sport in the US?
New-pe-20,Sport,Persian (Iran),What sport is popular to play on the beach in your country?,What sport is popular to play on the beach in the US?
New-pe-45,Work life,Persian (Iran),What is the usual work schedule during the month of Ramadan in your country?,What is the usual work schedule during the month of Ramadan in the US?
New-pe-47,Family,Persian (Iran),"When is Student's Day celebrated in your country? (Provide in MM/DD format (e.g., 12/31).)","When is Student's Day celebrated in the US? (Provide in MM/DD format (e.g., 12/31).)"
New-pe-49,Family,Persian (Iran),Where do families gather to pray together in your country?,Where do families gather to pray together in the US?
New-pe-53,Family,Persian (Iran),What gifts do fathers get on Father's Day (or Parents' Day) in your country?,What gifts do fathers get on Father's Day (or Parents' Day) in the US?
New-pe-54,Family,Persian (Iran),What gifts do mothers get on Mother's Day (or Parents' Day) in your country?,What gifts do mothers get on Mother's Day (or Parents' Day) in the US?
New-pe-59,Family,Persian (Iran),"How many generations typically live together in a household in your country? (Provide Arabic numerals (e.g., 12) only.)","How many generations typically live together in a household in the US? (Provide Arabic numerals (e.g., 12) only.)"
New-pe-65,Education,Persian (Iran),"How many subjects are taught in middle schools in your country? (Provide Arabic numerals (e.g., 12) only.)","How many subjects are taught in middle schools in the US? (Provide Arabic numerals (e.g., 12) only.)"
New-pe-66,Education,Persian (Iran),What is the most popular after school curricular in elementary schools in your country?,What is the most popular after school curricular in elementary schools in the US?
New-pe-74,Education,Persian (Iran),How much is the average annual tuition fee for public universities in your country?,How much is the average annual tuition fee for public universities in the US?
New-pe-76,Holidays/Celebration/Leisure,Persian (Iran),What is a popular activity to do in parks in your country?,What is a popular activity to do in parks in the US?
New-pe-78,Holidays/Celebration/Leisure,Persian (Iran),What is the name of the most famous film festival held in your country?,What is the name of the most famous film festival held in the US?
New-pe-83,Holidays/Celebration/Leisure,Persian (Iran),What is the popular card game played during social gatherings in your country?,What is the popular card game played during social gatherings in the US?
New-pe-85,Holidays/Celebration/Leisure,Persian (Iran),Where is the most popular tourist destination abroad for people from your country?,Where is the most popular tourist destination abroad for people from US?
New-pe-86,Holidays/Celebration/Leisure,Persian (Iran),What is the name of the most famous tower in your country?,What is the name of the most famous tower in the US?
New-spme-01,Food,Spanish (Mexico),What edible insect is eaten most often in your country?,What edible insect is eaten most often in the US?
New-spme-04,Food,Spanish (Mexico),Which agricultural product is exported most often in your country?,Which agricultural product is exported most often in the US?
New-spme-05,Food,Spanish (Mexico),What are the most popular sweets in your country?,What are the most popular sweets in the US?
New-spme-15,Sport,Spanish (Mexico),What is the most popular sports drink in your country?,What is the most popular sports drink in the US?
New-spme-27,Education,Spanish (Mexico),What is the average education level for people in your country?,What is the average education level for people in the US?
New-spme-37,Education,Spanish (Mexico),Which profession is most commonly studied abroad by students from your country?,Which profession is most commonly studied abroad by students from the US?
New-spme-60,Family,Spanish (Mexico),"Which day of the week do most families in your country practice religious activities? (e.g. Monday, Tuesday)","Which day of the week do most families in the US practice religious activities? (e.g. Monday, Tuesday)"
New-spme-65,Family,Spanish (Mexico),What is the most popular way to celebrate Independence Day in your country?,What is the most popular way to celebrate Independence Day in the US?
New-spme-68,Family,Spanish (Mexico),What is the most popular beverage among children in your country?,What is the most popular beverage among children in the US?
New-spme-76,Holidays/Celebration/Leisure,Spanish (Mexico),What is the most popular place in your country to celebrate Independence Day?,What is the most popular place in the US to celebrate the Independence Day?
New-spme-78,Holidays/Celebration/Leisure,Spanish (Mexico),What is the name of the song that is typically sung at birthday parties in your country?,What is the name of the song that is typically sung at birthday parties in the US?
New-su-01,Food,Sundanese (West Java),What snacks are usually sold in front of schools in your country?,What snacks are usually sold in front of schools in the US?
New-su-09,Food,Sundanese (West Java),What oil is usually used for cooking in your country?,What oil is usually used for cooking in the US?
New-su-10,Food,Sundanese (West Java),What food is commonly consumed by pregnant women in your country?,What food is commonly consumed by pregnant women in the US?
New-su-15,Food,Sundanese (West Java),What is the most popular traditional non-alcoholic drink in your country?,What is the most popular traditional non-alcoholic drink in the US?
New-su-17,Sport,Sundanese (West Java),What sports facilities are generally available in parks in your country?,What sports facilities are generally available in parks in the US?
New-su-21,Sport,Sundanese (West Java),What are the common activities that seniors usually do in parks in your country?,What are the common activities that seniors usually do in parks in the US?
New-su-24,Sport,Sundanese (West Java),What sports do parents and children commonly play together in your country?,What sports do parents and children commonly play together in the US?
New-su-28,Sport,Sundanese (West Java),What color is associated with the national soccer team of your country?,What color is associated with the national soccer team of the US?
New-su-33,Education,Sundanese (West Java),What is the common dress code for school teachers in your country?,What is the common dress code for school teachers in the US?
New-su-34,Education,Sundanese (West Java),What is the most popular extracurricular activity related to music in schools in your country?,What is the most popular extracurricular activity related to music in schools in the US?
New-su-42,Education,Sundanese (West Java),What religion is mainly taught in schools in your country?,What religion is mainly taught in schools in the US?
New-su-45,Education,Sundanese (West Java),"What date is Education Day celebrated in your country? (Provide in MM/DD format (e.g., 12/31).)","What date is Education Day celebrated in the US? (Provide in MM/DD format (e.g., 12/31).)"
New-su-50,Work life,Sundanese (West Java),What is the main occupation of people in mountainous areas in your country?,What is the main occupation of people in mountainous areas in the US?
New-su-51,Work life,Sundanese (West Java),What is the main occupation of people in coastal areas in your country?,What is the main occupation of people in coastal areas in the US?
New-su-57,Work life,Sundanese (West Java),What is the most common livestock raised in your country?,What is the most common livestock raised in the US?
New-su-58,Work life,Sundanese (West Java),What animals are commonly used for agriculture in your country?,What animals are commonly used for agriculture in the US?
New-su-59,Work life,Sundanese (West Java),What do farmers in your country typically wear to protect themselves from the heat whilst farming?,What do farmers in the US typically wear to protect themselves from the heat whilst farming?
New-su-60,Work life,Sundanese (West Java),What do farmers in your country usually eat for lunch?,What do farmers in the US usually eat for lunch?
